Name,Id,Strength,Defense,Speed,Dexterity,Total,level,attackswon,attackslost,attacksdraw,attacksassisted,defendswon,defendslost,defendsstalemated,elo,yourunaway,theyrunaway,unarmoredwon,bestkillstreak,attackhits,attackmisses,attackdamage,bestdamage,onehitkills,attackcriticalhits,roundsfired,specialammoused,hollowammoused,tracerammoused,piercingammoused,incendiaryammoused,attacksstealthed,retals,moneymugged,largestmug,itemslooted,highestbeaten,respectforfaction,rankedwarhits,raidhits,territoryjoins,territoryclears,territorytime,jobpointsused,trainsreceived,itemsbought,auctionswon,auctionsells,itemssent,trades,cityitemsbought,pointsbought,pointssold,bazaarcustomers,bazaarsales,bazaarprofit,itemmarketcustomers,itemmarketsales,itemmarketrevenue,itemmarketfees,jailed,peoplebusted,failedbusts,peoplebought,peopleboughtspent,hospital,medicalitemsused,bloodwithdrawn,reviveskill,revives,revivesreceived,heahits,machits,rifhits,smghits,shohits,pishits,grehits,piehits,slahits,axehits,chahits,h2hhits,mailssent,friendmailssent,factionmailssent,companymailssent,spousemailssent,classifiedadsplaced,personalsplaced,criminaloffenses,vandalism,theft,counterfeiting,fraud,illicitservices,cybercrime,extortion,illegalproduction,organisedcrimes,searchforcashskill,bootleggingskill,graffitiskill,shopliftingskill,pickpocketingskill,cardskimmingskill,burglaryskill,hustlingskill,disposalskill,crackingskill,forgeryskill,scammingskill,bountiesplaced,totalbountyspent,bountiescollected,totalbountyreward,bountiesreceived,receivedbountyvalue,cityfinds,dumpfinds,itemsdumped,booksread,boostersused,consumablesused,candyused,alcoholused,energydrinkused,statenhancersused,eastereggs,eastereggsused,virusescoded,traveltimes,traveltime,itemsboughtabroad,huntingskill,attackswonabroad,defendslostabroad,argtravel,mextravel,dubtravel,hawtravel,japtravel,lontravel,soutravel,switravel,chitravel,cantravel,caytravel,drugsused,overdosed,rehabs,rehabcost,cantaken,exttaken,kettaken,lsdtaken,opitaken,pcptaken,shrtaken,spetaken,victaken,xantaken,missionscompleted,contractscompleted,dukecontractscompleted,missioncreditsearned,racingskill,racingpointsearned,racesentered,raceswon,networth,useractivity,activestreak,bestactivestreak,awards,nerverefills,tokenrefills,meritsbought,daysbeendonator,rankedwarringwins,arrestsmade,weaponsbought,dumpsearches,refills
stefz [3672484],3672484,"10,070","10,014","10,003","10,014","40,101",18,197,273,0,25,19,160,0,1180,1,0,2,29,837,810,136989,1029,24,89,3256,0,0,0,0,0,63,0,2245631,418873,0,35,531,25,0,0,0,0,6,28,410,0,0,4,3,1497,330,5,0,0,0,50,2293,37846629,1119757,10,0,1,0,0,446,540,0,1,0,22,0,0,103,8,1,1,0,100,0,3,0,0,140,16,14,2,0,0,0,2104,23,969,1098,14,0,0,0,0,5,45,53,4,31,4,2,3,1,1,1,1,1,0,0,0,0,51,10250010,13,4,3,0,10,998,817,179,2,0,3,2,0,131,1036800,2597,12,45,36,0,89,22,1,0,0,12,4,0,3,0,74,3,22,5500000,0,8,0,1,0,0,0,0,0,65,1,18,18,268,1,0,2,0,37588309,361927,50,50,89,0,0,0,20,1,0,0,0,5
Codi25 [3665979],3665979,755,65,780,"1,868","3,468",19,382,203,1,1,11,81,0,1277,1,0,2,44,1013,612,143358,732,156,96,4744,0,0,0,0,0,127,0,322605,87109,0,29,1062,0,0,0,0,0,107,42,1056,0,0,4,31,1452,0,0,0,0,0,0,0,0,0,14,0,0,0,0,308,198,0,1,0,10,0,8,19,36,95,10,6,2,209,6,0,2,30,7,4,2,0,0,0,3206,8,1357,1119,695,20,7,0,0,10,18,60,2,27,26,58,35,19,10,2,1,2,3,34500,2,101001,0,0,22,1,7,0,4,1165,7,1158,0,0,4,4,4,39,345600,854,1,0,19,0,8,0,1,0,14,1,1,1,12,1,98,3,4,1000000,53,0,0,34,0,0,0,0,0,11,1,50,50,793,1,0,0,0,44313908,115937,55,55,88,0,0,0,0,0,0,0,0,0
ELCHAPO_Jr [3424998],3424998,"33,439","15,757","10,147","1,309","60,652",21,402,41,2,3,20,137,0,1249,2,0,2,40,1369,742,299290,1750,86,180,2882,0,0,0,0,0,193,0,2446336,516853,0,38,1189,31,0,0,0,0,223,8,458,0,0,14,1,712,380,110,30,122,75266420,0,0,0,0,20,0,0,0,0,206,442,0,1,0,5,0,8,63,0,32,3,1,277,31,5,0,2,29,0,11,4,0,0,0,2883,3,2767,8,97,0,8,0,0,6,4,1,1,98,3,10,20,1,1,1,1,3,2,45015,0,0,7,400006,0,5,2,0,4,1353,945,406,2,0,0,0,3,49,777600,556,1,1,25,1,19,0,0,0,0,21,4,1,1,2,78,0,15,3750000,3,19,0,1,0,1,4,1,8,41,1,46,46,773,1,27,42,4,138906271,129294,35,41,94,0,1,0,31,1,0,0,0,27
Talonia [3706143],3706143,686,677,"1,464","1,063","3,890",20,278,20,0,24,0,16,0,1051,0,0,2,69,903,341,114424,732,44,90,2731,0,0,0,0,0,37,0,11961,8586,0,46,572,0,0,0,0,0,0,0,189,0,0,0,11,1438,0,0,0,0,0,67,3157,25489968,778024,7,0,0,0,0,44,110,0,1,0,1,0,0,15,7,111,22,0,3,116,4,0,0,5,0,2,0,0,0,0,2133,213,1640,226,54,0,0,0,0,2,69,21,26,27,11,13,5,1,1,1,1,1,0,0,0,0,0,0,8,3,0,0,5,99,99,0,0,0,7,5,0,141,345600,3533,1,0,15,0,138,1,1,0,0,0,1,0,0,0,15,1,1,210000,2,1,0,0,0,0,0,0,0,12,1,12,12,216,1,0,0,0,27730374,286448,28,28,79,0,0,0,25,0,0,0,0,2
Jacobnilla [3664242],3664242,"6,019","2,971","5,340","4,844","19,174",20,190,19,3,9,12,70,0,1172,2,0,2,32,761,417,121729,1091,49,107,6323,0,0,0,0,0,14,0,155521,45593,0,35,541,23,0,0,0,0,21,10,29,0,0,5,0,2279,0,0,0,0,0,0,0,0,0,13,0,0,0,0,104,153,11,1,0,5,0,31,114,11,0,0,5,18,0,19,0,4,7,0,5,0,0,0,0,3665,26,3596,26,13,4,0,0,0,11,76,1,5,75,30,8,28,1,3,1,1,1,3,6003,4,50003,0,0,14,3,40,0,0,1042,205,837,0,0,9,0,1,52,259200,980,4,1,7,2,6,1,4,0,0,3,0,0,32,4,78,4,0,0,58,1,0,0,0,0,0,0,11,8,1,51,51,915,2,89,78,12,183084024,321043,56,56,89,1,0,0,51,1,0,0,0,1
Gabdriver [3482180],3482180,"6,292","6,591","6,272","8,419","27,574",23,254,74,1,10,7,314,0,1050,0,0,2,48,1077,569,188462,1080,42,135,1564,0,0,0,0,0,130,0,47325,35827,0,35,511,40,0,0,0,0,7,128,937,0,0,4,0,1362,1111,50,0,0,0,0,0,0,0,26,0,0,0,0,408,365,0,1,0,1,0,0,15,3,0,1,1,105,115,6,3,12,9,0,1,0,0,0,0,4495,221,1914,962,520,85,793,0,0,27,59,25,25,38,27,25,25,26,26,34,25,2,2,9000,2,127000,16,3450001,0,28,13,0,0,3149,1834,1315,0,0,0,0,0,99,2246400,2061,1,0,38,1,2,92,0,0,0,2,1,0,0,1,145,0,0,0,62,35,0,3,1,1,2,0,4,37,1,44,44,692,2,104,97,16,111428665,212967,3,53,111,0,0,0,31,9,0,0,0,0
DiddleDangler [3657389],3657389,"12,334","34,257","41,078","34,757","122,426",24,309,13,0,17,5,44,0,1290,1,0,2,83,1688,285,367064,1325,24,191,2862,0,0,0,0,0,131,0,0,0,0,100,1037,4,0,0,0,0,152,27,1164,0,0,1,0,4504,878,0,0,0,0,673,15598,211747241,5439089,18,0,0,0,0,70,246,0,1,0,3,0,0,110,13,1,1,0,176,11,1,0,1,5,0,2,0,0,0,1,4955,27,4153,702,72,1,0,0,0,6,100,38,3,57,1,12,3,1,3,1,1,1,1,150000,0,0,0,0,21,1,2,1,0,2226,2187,39,0,0,5,0,0,313,2678400,8255,1,0,29,4,61,0,0,2,39,0,7,71,127,2,138,2,22,4640000,0,48,0,0,0,0,0,0,0,90,0,0,0,25,1,2,1,0,109582768,356499,60,60,114,0,0,0,55,1,0,0,0,33
Badddong [2973007],2973007,"29,715,663","106,932,834","12,710,748","454,055","149,813,300",58,2206,279,79,85,63,1859,9,1805,15,6,2,64,9092,6435,3562008,5801,591,1232,49991,2522,1020,561,560,381,981,10,25767963,866837,0,72,10575,792,0,9,0,47204,4442,565,2067,0,0,39,98,47678,3822,4647,393,18032,147545543,0,0,0,0,193,4,45,0,0,2325,2269,567,1,0,31,0,0,978,109,61,46,12,383,599,39,0,41,59,10,24,8,5,0,1,31804,2924,16762,3782,5007,548,2781,0,0,137,100,100,100,100,100,100,100,100,67,90,3,1,92,3202059,35,2332380,93,13671180,430,1677,5527,2,107,6835,5400,1408,27,0,21,0,35,1125,20649600,26958,90,347,345,51,50,51,51,57,51,391,108,233,52,30,1180,21,216,49545000,10,95,2,0,0,12,0,0,11,1050,1,198,198,5180,2,101,92,25,5758047511,1671510,216,471,310,4,0,0,682,42,0,0,0,165
Captain_Mamaco [3611673],3611673,"48,759","81,884","83,059","7,774","221,476",30,690,69,0,7,5,232,0,1355,0,0,2,43,2349,856,697570,1806,121,321,12868,0,0,0,0,0,62,0,1905960,1266508,0,56,3964,87,0,0,0,0,319,23,1056,0,0,44,22,6014,2245,945,0,0,0,394,11761,186516163,3241972,15,0,0,0,0,351,1290,715,1,0,13,0,107,120,18,100,0,0,219,0,128,0,3,7,1,5,0,0,0,0,7462,2700,3819,603,340,0,0,0,0,18,100,37,96,16,13,79,5,1,1,1,1,1,36,15057990,2,250001,6,670000,34,0,836,0,32,2678,2021,657,0,0,6,3,0,541,4320000,12088,8,21,84,13,106,95,2,0,25,6,33,0,76,185,331,5,50,12020000,82,58,50,26,0,0,0,0,1,114,1,53,53,893,2,89,94,13,160542962,638587,90,90,170,0,0,0,85,3,0,0,0,48
Edwardo95 [3613014],3613014,"53,007","147,030","120,232","11,221","331,490",32,878,73,1,29,38,735,0,1397,0,1,2,54,2897,1144,1023844,2119,182,367,6754,0,0,0,0,0,267,2,98089016,5938320,0,56,3797,127,0,0,0,0,398,35,1051,0,1,94,88,3913,11818,6750,3,3,23605000,842,12312,747773826,31220649,51,0,0,0,0,1303,2026,231,1,0,33,0,0,441,0,0,5,5,441,18,4,0,2,29,0,5,0,1,0,0,6257,140,5974,38,21,77,7,0,0,21,99,4,20,58,44,12,34,1,32,2,2,1,5,676150,3,215000,16,3420000,45,45,13,0,144,565,254,302,9,0,6,5,1,402,2332800,8840,12,30,31,3,106,13,7,7,18,10,21,2,154,61,196,6,67,16350000,17,20,0,13,0,0,0,0,3,143,1,32,32,545,3,250,132,56,594688806,1627071,90,90,154,0,0,15,82,3,0,0,0,37
Jackm109 [3581023],3581023,"7,451","6,520","4,456","6,629","25,056",29,691,41,7,11,1,137,0,1117,0,0,2,58,2240,1041,484913,1134,136,265,12502,0,0,0,0,0,88,0,204189,71843,0,46,1824,4,0,0,0,0,19,9,2204,0,0,9,0,1475,0,0,0,0,0,1587,7040,155924234,5278246,39,0,1,0,0,218,563,0,1,0,10,0,0,594,24,3,2,4,22,19,20,0,4,3,0,0,0,0,0,0,7483,2692,4661,102,28,0,0,0,0,14,100,11,97,44,10,13,2,1,1,1,1,1,2,15150,0,0,1,1,62,32,273,0,2,3133,3133,0,0,0,8,2,0,74,1382400,1740,4,3,45,0,1,27,0,0,1,1,0,42,1,1,88,2,0,0,2,39,0,3,1,0,0,0,1,41,1,86,86,1674,1,44,31,9,56785555,315076,111,111,123,0,0,0,101,2,0,0,0,3
DJ-Jarhead [1448549],1448549,"21,381","16,889","15,929","17,037","71,236",29,434,52,1,40,0,222,0,1298,0,1,3,123,1827,1197,511951,1295,57,247,3850,203,0,0,203,0,151,0,3903522,532944,0,40,1789,10,0,0,0,0,744,32,6278,0,0,12,3,882,3807,4811,8,116,27053732,0,0,0,0,25,0,1,0,0,278,577,6,1,0,8,0,0,48,38,0,1,1,1,336,3,0,6,89,0,4,3,0,0,0,5079,0,4895,92,92,0,0,0,0,13,100,6,1,75,1,1,1,1,1,1,1,6,22,15015450,4,753223,5,600000,66,235,0,0,16,1221,560,661,0,0,8,0,0,9,86400,122,4,4,9,0,0,0,0,1,1,3,2,1,0,1,33,1,5,1170000,1,4,0,0,0,0,0,0,0,28,1,63,63,1139,1,27,28,6,56101290,704847,91,91,126,1,0,0,79,2,0,0,0,102
Veragoot [3548782],3548782,"34,200","42,079","40,165","35,776","152,220",33,898,70,2,28,12,155,0,1288,3,0,2,70,3459,906,889146,1536,95,455,13538,0,0,0,0,0,103,0,7346105,678938,0,100,3736,19,0,0,0,0,169,15,11774,0,0,28,11,5711,327,69,326,7705,168643112,0,0,0,0,33,0,3,0,0,244,646,155,1,0,24,0,0,698,50,1,3,3,133,0,13,0,8,22,2,7,2,0,0,0,9804,1568,4579,3264,393,0,0,0,0,33,100,100,79,43,10,78,6,1,1,1,1,1,6,315007,4,340000,21,400069,61,2,20,0,13,1752,1604,144,4,0,9,6,2,320,1728000,7209,1,4,68,63,153,1,1,0,2,3,0,7,13,77,104,1,0,0,11,32,0,1,0,0,1,0,3,55,1,126,126,2814,1,48,27,10,548118710,593333,134,134,160,0,0,0,92,2,0,0,0,12
Stylese [3547169],3547169,"28,064","20,156","24,305","30,027","102,552",39,1547,113,3,76,17,123,0,1459,3,0,1,147,5975,1671,1865481,4290,196,720,44818,840,100,173,567,0,292,0,9975106,2475924,0,47,6656,44,0,0,0,0,997,71,2564,0,0,35,48,11874,1158,1017,153,1628,45190600,0,0,0,0,46,0,1,0,0,373,1925,1255,1,0,20,43,100,106,739,100,101,11,100,148,108,0,8,32,4,6,1,0,0,0,16634,5000,5046,6559,29,0,0,0,0,30,100,100,100,30,1,26,7,1,1,1,1,1,14,75026,204,24638755,1,10000,58,1000,5264,0,14,3580,1095,2481,4,0,9,2,5,359,2678400,9690,6,149,23,25,97,11,51,0,51,3,16,0,55,50,570,11,34,7695000,239,24,50,50,8,50,50,1,7,89,1,133,133,2964,7,1086,914,191,563604058,2096272,132,132,238,26,1,0,117,3,0,0,0,26
MorganTW [3475112],3475112,"51,687","38,019","46,829","51,657","188,192",32,645,147,12,17,7,324,0,1293,7,1,1,46,2902,2256,638925,1939,105,387,19999,75,0,0,0,75,145,0,10471926,2688000,0,50,2007,100,0,0,0,0,755,112,1590,0,0,27,1,3695,6785,1194,0,0,0,0,0,0,0,79,0,2,1,1260000,503,1900,0,1,0,1,22,0,201,110,4,21,45,2,93,142,2,10,14,0,9,2,0,0,0,9487,579,2997,2458,1956,259,1238,0,0,33,50,52,50,50,50,55,50,50,50,50,48,19,18,12375208,7,430000,8,675000,93,293,74,0,0,3446,1127,2259,60,0,3,0,5,25,172800,64,3,4,9,1,10,0,1,0,1,5,2,1,3,1,164,4,2,500000,19,52,0,2,2,0,0,1,11,77,1,188,188,5171,2,4,66,7,135785621,571666,195,195,159,79,14,0,174,10,0,0,0,86
pachk0 [3544075],3544075,"200,000","236,034","256,891","250,316","943,241",25,688,104,5,16,38,331,0,1395,0,0,3,68,2706,1176,809167,2150,162,315,11861,0,0,0,0,0,122,0,3171784,1026000,0,49,6309,101,0,6,0,31585,246,59,4470,0,0,67,0,3261,2131,1000,0,0,0,188,2283,132951607,1837030,80,0,0,2,53200,502,658,86,1,0,22,0,0,461,5,45,22,6,101,68,8,2,8,40,0,7,2,0,0,0,12118,4709,2738,4648,16,1,6,0,0,21,60,100,100,35,49,7,1,1,1,2,1,1,19,3082950,11,2541074,72,8620000,80,31,272,0,218,1260,972,288,0,0,3,0,3,316,3110400,8030,1,16,33,50,17,1,50,18,51,3,24,1,50,51,311,7,57,12735000,0,59,0,0,0,0,0,0,13,239,1,125,125,2923,1,0,0,0,293553983,1739272,137,137,194,14,0,0,130,5,0,0,0,55
MissJess [3536320],3536320,"56,642","73,755","76,238","76,905","283,540",31,802,40,0,36,8,188,0,1397,3,1,2,73,3024,898,901518,1553,79,454,9281,0,0,0,0,0,516,0,923358,243445,0,41,6405,23,0,0,0,0,680,76,359,0,0,7,10,12322,5122,272,0,0,0,3059,30974,759892933,27210955,72,0,0,0,0,310,430,0,1,0,15,0,0,53,100,0,38,0,601,9,3,0,6,31,0,13,0,0,0,0,13677,1671,7962,2737,1067,226,14,0,0,31,100,93,81,70,60,76,64,55,39,3,1,2,2,30000,0,0,0,0,103,378,19,1,8,2115,246,1869,0,0,10,0,0,512,3715200,13047,3,3,26,50,155,0,52,38,51,3,12,1,84,66,166,1,28,6245000,0,1,0,1,0,0,0,0,0,164,1,62,62,974,1,0,0,0,470527105,1087584,139,139,187,102,35,0,143,5,0,0,0,61
Billy_Bills [3517794],3517794,"211,795","1,250,119","204,459","381,163","2,047,536",44,1330,33,9,9,13,121,0,1547,1,0,2,202,5439,1482,1703415,1705,159,625,9512,140,140,0,0,0,834,0,18156951,3310772,0,57,5568,35,0,0,0,0,284,54,1530,0,0,5,0,3429,5550,0,0,0,0,0,0,0,0,41,0,2,0,0,172,770,0,1,0,15,0,0,148,20,0,6,0,1138,0,25,0,5,10,1,6,0,1,0,0,14024,3018,7853,3150,3,0,0,0,0,22,100,100,100,100,90,3,1,1,1,1,1,1,0,0,2,110000,0,0,56,4,15,3,257,836,111,719,6,0,8,0,0,405,3369600,10752,3,116,20,1,65,25,14,3,9,13,28,50,140,57,372,9,78,17565000,14,46,0,0,0,0,0,0,2,309,1,57,57,942,1,0,0,0,2146720117,673779,159,159,195,70,0,1,156,5,0,0,0,105
C8H11NO2 [3537705],3537705,"40,175","50,674","52,152","44,168","187,169",28,525,75,7,26,15,330,1,1335,6,0,2,34,2132,1350,508707,1922,60,281,16179,0,0,0,0,0,134,2,6869882,1891464,0,37,1894,4,0,0,0,0,640,101,601,0,0,75,1,1106,86,146,0,0,0,0,0,0,0,47,1,8,0,0,442,560,130,1,0,53,0,59,47,98,162,11,0,150,0,8,0,5,1,0,1,0,0,0,0,7217,225,5915,917,71,29,60,0,0,49,59,59,24,100,16,29,62,2,15,8,2,1,11,1200032,3,300001,28,3800500,47,28,75,0,53,1068,617,448,3,0,10,1,0,24,432000,316,6,51,12,0,3,1,0,1,0,10,5,0,1,3,149,4,18,4500000,8,19,0,0,0,0,0,0,2,120,1,59,59,982,2,129,72,21,1110016664,545970,142,142,137,3,0,0,103,3,0,0,0,27
BlankSin [3534991],3534991,"113,012","432,944","116,032","151,011","812,999",17,1051,131,9,44,53,252,2,1398,11,5,4,126,4611,2209,1304907,1899,130,537,22188,0,0,0,0,0,332,0,35671,10428,0,100,3863,12,0,0,0,0,1,36,5658,0,0,20,11,3020,120,0,0,0,0,0,0,0,0,41,0,1,0,0,435,1060,4,1,0,19,0,5,197,275,55,39,2,0,509,14,0,6,174,0,5,0,0,0,0,12564,3472,4331,4760,1,0,0,0,0,25,100,100,100,20,1,1,3,1,1,1,1,1,7,768169,3,150300,0,0,71,133,2,0,236,1153,1090,63,0,0,6,0,11,498,7084800,11968,8,6,111,1,51,157,102,3,2,51,14,16,51,50,292,7,52,11760000,3,47,0,9,0,0,0,0,0,232,1,92,92,1962,1,26,18,6,637711236,706551,142,142,181,0,0,0,139,5,0,0,0,58
lover [3536974],3536974,"10,513","12,743","20,009","11,085","54,350",29,1087,70,1,12,10,166,0,1393,2,0,3,80,3739,1090,830388,1609,170,433,8064,0,0,0,0,0,660,0,25629119,1050547,0,100,3615,8,0,0,0,0,118,58,1188,0,0,155,43,5352,1455,17,0,0,0,0,0,0,0,58,0,10,18,6766000,269,675,0,1,0,18,21,0,93,46,0,8,18,778,58,10,3,62,51,12,22,0,0,1,0,3357,229,2863,122,90,53,0,0,0,22,46,10,26,71,44,11,9,6,4,1,2,1,19,8763616,55,3681111,8,1211437,59,37,14,1,7,1229,1088,110,31,0,2,2,0,196,1641600,4465,6,106,80,23,36,17,1,8,5,4,11,4,2,85,145,6,27,6380000,0,10,0,0,0,1,0,0,23,109,1,58,58,1043,1,1,10,0,96000410,720117,24,58,125,0,0,0,110,5,0,0,0,23
Wirta [2304273],2304273,"793,535","405,696","502,916","441,182","2,143,329",35,558,90,15,31,156,403,1,1437,4,0,7,100,2959,1303,908432,4232,246,394,12151,257,0,250,0,7,119,1,4446786,1455403,1,66,3052,187,0,0,0,0,1075,390,8913,1,1,57,21,3205,11768,7920,0,0,0,0,0,0,0,54,2,5,0,0,585,917,0,1,0,14,0,4,187,118,120,2,10,206,14,20,22,10,19,0,4,0,0,0,0,11708,1183,3614,2203,2302,655,1751,0,0,46,79,82,75,75,23,86,1,83,100,78,1,12,7,480314,40,5545190,14,1512500,50,7,5005,1,101,2019,580,1433,6,0,9,1,1,117,518400,2846,1,9,7,6,51,1,0,0,3,1,13,0,1,41,453,6,27,6750000,263,25,0,0,0,0,0,0,0,165,1,125,125,2583,5,486,276,80,3712612389,1082852,15,131,239,76,13,2,152,9,0,0,0,150
DJYASH [253773],253773,"4,174,831,962","2,371,077,112","2,078,018,400","1,019,869,553","9,643,797,027",100,15154,783,522,816,4069,6265,76,2566,81,738,10,594,78521,41410,141368234,22851,10067,14344,325796,32590,12092,6488,7759,6251,9152,161,7238917326,451250976,44,100,115518,2321,14,158,113,3072735,23484,748,23270,124,24,1429,623,18781,204532,87332,809,52852,18926381708,0,0,0,0,4469,12540,2835,1034,225598677,8660,13476,1812,5,20,511,1339,468,185,350,4256,113,1157,154,5015,4093,101,106,58692,5960,42350,3219,260,8,0,172882,10016,86367,17499,32058,8852,18090,0,0,151,100,100,100,100,100,100,100,100,100,100,100,100,569,339340983,720,660483718,242,58585937,2046,1304,5563,2,666,21706,815,16181,4710,39,20,7,119,722,2160000,10401,14,150,30,2,127,3,15,2,5,7,414,20,60,67,7427,165,21957,5232730000,290,52,3,70,1,3,2,3,440,6562,1,628,628,20569,10,1776,2286,548,26921063529,27115361,972,972,562,979,330,50,3612,60,0,0,0,3250
SeanSugar [3486533],3486533,"122,107","100,888","131,648","71,580","426,223",38,1031,61,5,7,22,148,0,1515,3,1,2,95,3907,1448,1295197,1765,118,488,12584,2770,0,2650,0,120,489,0,7461495,2794534,0,42,4885,17,0,0,0,0,1418,159,5783,0,0,49,4,13323,1890,30,0,0,0,0,0,0,0,42,0,0,0,0,226,932,0,1,0,20,0,0,292,90,0,10,20,539,89,9,0,4,16,0,7,0,0,0,0,7920,10,4476,2616,123,695,0,0,0,46,31,93,3,100,11,27,56,1,100,1,1,1,0,0,0,0,1,100000,87,57,5048,0,86,2175,2096,72,7,0,5,0,0,141,2073600,3912,6,21,41,3,5,2,1,38,58,11,13,2,6,2,247,5,28,6455000,2,44,0,0,0,0,0,0,3,196,1,63,63,1207,1,0,0,0,2933825734,484709,186,186,177,0,0,0,185,6,0,0,0,41
WinterSubak [3432320],3432320,"1,022,418","507,822","200,695","338,297","2,069,232",35,593,36,1,21,18,292,1,1495,0,1,3,101,2015,1176,506442,1910,160,271,6484,0,0,0,0,0,275,0,4664368,455387,0,51,2280,217,0,0,0,0,329,0,581,0,0,22,0,1012,425,0,120,5117,222690007,0,0,0,0,93,1,1,0,0,375,604,64,1,0,17,0,0,176,2,0,19,0,254,71,75,0,14,16,2,4,0,0,0,0,17247,4725,7381,4767,374,0,0,0,0,54,100,100,100,37,93,100,1,1,1,1,1,1,1,2,0,0,4,375000,79,1000,1119,0,94,4577,3015,1562,0,0,4,4,0,689,9417600,16524,22,107,60,126,57,51,53,51,52,60,52,75,62,50,495,10,134,33500000,11,22,0,1,0,0,2,0,2,457,1,24,24,390,1,0,0,0,1086019294,1057268,236,236,206,0,0,0,135,12,0,0,0,11
Daniel-dans [3455616],3455616,"10,241","11,026","16,443","10,902","48,612",30,1259,95,14,0,42,305,0,1338,0,3,4,85,3999,2058,899859,1784,488,536,13890,927,857,50,0,20,520,0,5738634,3644676,0,41,3683,22,0,2,0,40882,753,73,52785,0,0,73,8,5084,663,575,0,0,0,0,0,0,0,104,0,19,2,337200,439,1150,71,1,0,3,0,20,777,11,1,154,11,178,8,27,57,57,60,3,25,0,0,0,0,12959,2975,6307,3650,27,0,0,0,0,56,100,100,100,83,15,1,1,4,1,1,1,1,7,1188015,3,200000,6,50000,0,137,34,0,1,2080,358,1721,1,0,1,1,0,18,86400,364,1,0,3,0,16,0,0,0,0,2,0,0,0,0,127,4,0,0,6,3,2,28,0,1,1,0,4,82,1,187,187,4651,1,0,0,0,35016182,313378,214,214,163,1,0,0,166,7,0,0,0,5
Dab710il [3443006],3443006,"456,821",253,"1,278,589","1,945,999","3,681,662",48,1372,61,6,44,30,414,1,1666,11,1,2,107,5186,2038,1960134,2797,239,624,21290,641,0,20,0,621,885,2,1175072,280601,0,63,8401,176,0,0,0,0,753,38,3786,0,0,231,4,19199,7705,1000,413,20586,107030359,0,0,0,0,71,0,0,0,0,702,1449,453,1,0,24,0,0,3,196,42,84,2,837,95,122,0,20,41,1,13,3,0,0,0,19178,3011,10156,5059,212,740,0,0,0,41,100,100,100,100,100,83,41,1,74,1,1,1,34,61540,3,101002,15,380010,73,166,2011,0,136,4031,848,3144,39,0,5,1,0,521,2160000,13660,1,28,82,0,326,0,34,0,1,0,52,2,55,51,547,12,172,40975000,26,101,0,1,0,0,0,0,1,417,1,32,32,528,5,640,390,145,1005997706,1613831,226,226,242,92,0,1,219,3,0,0,0,183
Capsyze [3235886],3235886,"1,035,328","1,120,332","1,198,311","805,723","4,159,694",46,1655,127,4,21,28,778,0,1576,2,3,11,83,5982,2767,2342204,2245,286,704,25033,0,0,0,0,0,814,0,23157523,3108846,0,61,5714,146,0,0,0,0,1591,116,729,0,0,13,31,6539,580,0,24,2275,93463300,0,0,0,0,74,0,0,0,0,938,986,71,1,0,62,0,0,678,3,1,11,2,599,87,290,0,11,9,0,3,1,0,0,0,18460,2828,9415,3186,1109,1,1921,0,0,93,100,100,100,96,92,100,60,39,1,76,1,1,19,1092504,16,413902,4,402501,146,3,5,2,124,6645,3642,3003,0,0,7,2,0,552,10108800,14779,5,165,374,3,5,1,0,506,0,2,32,1,1,1,700,7,85,20555000,32,70,0,28,0,0,0,1,0,569,1,132,132,3146,4,366,246,52,293039937,791313,6,397,223,0,0,0,402,12,0,0,0,40
LuckyPie [3455304],3455304,"20,962","1,446,043","198,259","35,567","1,700,831",21,725,40,6,68,8,204,0,1367,0,2,3,62,2094,865,374533,1845,281,245,5429,34,0,0,0,34,296,0,2375723,630227,0,41,3470,229,0,0,0,0,640,73,11815,0,0,7,3,13404,3650,1093,19,127,142748123,607,56693,1052844194,7807651,43,0,0,0,0,265,1442,1099,1,0,6,0,0,128,55,2,0,51,69,294,24,100,10,9,0,5,0,0,0,0,14849,4328,4557,4504,481,737,242,0,0,42,82,100,100,100,16,98,1,1,100,23,1,1,1,75000,2,2,10,775000,77,178,727,2,5,7041,6535,501,5,0,1,0,8,1651,7344000,48119,3,13,40,52,105,50,0,1,86,12,18,1,110,1216,385,10,29,7250000,21,132,0,0,0,0,0,0,3,229,1,69,69,1193,1,0,2,0,1926749002,1224160,215,215,211,3,0,0,214,10,0,0,0,125
phoeb [3454838],3454838,"814,654","817,781","830,041","807,112","3,269,588",38,781,73,13,30,45,595,1,1450,1,1,4,90,3484,1447,738272,2147,141,419,5377,0,0,0,0,0,414,1,71819440,18076416,0,53,2476,177,0,0,0,0,1737,328,2446,0,46,94,16,848,9824,0,0,0,0,0,0,0,0,83,0,0,0,0,2691,2853,22,1,0,16,0,0,37,160,0,20,0,187,79,336,0,7,23,0,1,0,0,0,0,17676,4455,6727,3091,2624,779,0,0,0,45,100,100,100,38,95,66,4,93,100,1,12,1,37,3452016,2,150001,25,2595001,77,0,5,0,174,2339,511,1745,83,0,0,0,0,50,777600,1221,1,4,21,0,0,14,0,0,0,1,34,0,0,1,512,11,95,23750000,0,22,0,0,0,0,0,0,1,489,1,57,57,867,1,34,47,3,7616932774,1679098,215,215,225,142,20,0,215,11,0,0,0,147
